eval rewards,goals,eval successes,rollout/ep_len_mean,time/time_elapsed,time/episodes,rollout/ep_rew_mean,time/fps,time/total_timesteps,train/n_updates,train/learning_rate,train/actor_loss,train/critic_loss
0.0,14,0.0,87.86,4895,988,0.14,17,84724,83700,1e-05,0.12704441994428634,0.003425270873558475
0.0,14,0.0,86.87,4898,992,0.15,17,85025,84000,1e-05,0.12668369740247726,0.0008365161491383332
0.0,14,0.0,86.87,4902,996,0.15,17,85425,84400,1e-05,0.12148928821086884,0.0030582167583634145
0.0,14,0.0,86.87,4906,1000,0.15,17,85825,84800,1e-05,0.1293679231405258,0.0003876270531327464
0.0,14,0.0,84.99,4908,1004,0.17,17,86037,85000,1e-05,0.1303791043162346,0.0007116647465591086
0.0,14,0.0,84.99,4912,1008,0.17,17,86437,85400,1e-05,0.1317137086391449,0.0007035763519525062
0.0,14,0.0,85.62,4916,1012,0.16,17,86837,85800,1e-05,0.12689271032810212,0.0034758645084366434
0.0,14,0.0,85.62,4920,1016,0.16,17,87237,86200,1e-05,0.12635740786790847,0.0037986590703803814
0.0,14,0.0,84.71,4923,1020,0.17,17,87546,86500,1e-05,0.13000508278608322,0.0033293470079661346
0.0,14,0.0,85.66,4927,1024,0.16,17,87946,86900,1e-05,0.12473617821931839,0.002957636516657658
0.0,14,0.0,85.66,4930,1028,0.16,17,88346,87300,1e-05,0.12288875311613083,0.0023060310057189783
0.0,14,0.0,86.37,4934,1032,0.15,17,88746,87700,1e-05,0.1269124713540077,0.0025843421093304643
0.0,14,0.0,86.4,4937,1036,0.15,18,89050,88000,1e-05,0.12728381425142288,0.0030966855814040174
0.0,14,0.0,85.92,4940,1040,0.16,18,89402,88400,1e-05,0.13001902043819427,0.001525170611894282
0.0,14,0.0,86.01,4943,1044,0.16,18,89712,88700,1e-05,0.13611772000789643,0.003298733315896243
0.0,14,0.0,85.02,4945,1048,0.17,18,89914,88900,1e-05,0.11820558696985245,0.03210662696394138
0.0,14,0.0,85.02,5395,1052,0.17,16,90314,89300,1e-05,0.1375127649307251,0.003598410515405703
0.0,14,0.0,85.77,5398,1056,0.16,16,90639,89600,1e-05,0.13234225809574127,0.00527629483025521
0.0,14,0.0,84.73,5401,1060,0.18,16,90935,89900,1e-05,0.13258786648511886,0.0004453046678827377
0.0,14,0.0,85.48,5405,1064,0.17,16,91236,90200,1e-05,0.13212458401918412,0.001929060045440565
0.0,14,0.0,83.57,5407,1068,0.19,16,91445,90400,1e-05,0.13290913492441178,0.0025162374230421848
0.0,14,0.0,83.41,5410,1072,0.19,16,91746,90700,1e-05,0.11220056474208832,0.004397673606290482
0.0,14,0.0,83.41,5414,1076,0.19,17,92146,91100,1e-05,0.1315065437555313,0.001317194372531958
0.0,14,0.0,84.4,5418,1080,0.18,17,92546,91500,1e-05,0.12536388635635376,0.003231673333357321
0.0,14,0.0,84.4,5421,1084,0.18,17,92847,91800,1e-05,0.1235228082537651,0.0013330205372039927
0.0,14,0.0,85.04,5425,1088,0.18,17,93228,92200,1e-05,0.1055736517906189,0.010832344894151903
0.0,14,0.0,86.03,5429,1092,0.17,17,93628,92600,1e-05,0.12512099117040634,0.0067429835634538905
0.0,14,0.0,84.46,5432,1096,0.19,17,93871,92850,1e-05,0.12134362697601318,0.0012805799631314585
0.0,14,0.0,83.63,5435,1100,0.2,17,94188,93150,1e-05,0.11665612012147904,0.004532007181624067
0.0,14,0.0,84.62,5438,1104,0.19,17,94499,93450,1e-05,0.11736865222454071,0.007037249095374136
0.0,14,0.0,84.1,5441,1108,0.2,17,94847,93800,1e-05,0.123953857421875,0.0018328593960177386
0.0,14,0.0,84.1,5445,1112,0.2,17,95247,94200,1e-05,0.12163537591695786,0.003652185717364773
0.0,14,0.0,84.1,5449,1116,0.2,17,95647,94600,1e-05,0.1217794319987297,0.004940967512666248
0.0,14,0.0,84.84,5453,1120,0.2,17,96030,95000,1e-05,0.12311479717493057,0.0011623228491225745
0.0,14,0.0,83.85,5456,1124,0.21,17,96331,95300,1e-05,0.11466345280408859,0.005763819119893015
0.0,14,0.0,83.85,5460,1128,0.21,17,96731,95700,1e-05,0.11920621544122696,0.0021084897130640456
0.0,14,0.0,83.85,5464,1132,0.21,17,97131,96100,1e-05,0.11889813244342803,0.002661632809213188
0.0,14,0.0,83.82,5467,1136,0.21,17,97432,96400,1e-05,0.12241016417741775,0.0007052074086095672
0.0,14,0.0,84.0,5470,1140,0.21,17,97802,96800,1e-05,0.11357793033123016,0.004216823739916435
0.0,14,0.0,84.9,5474,1144,0.2,17,98202,97200,1e-05,0.11438794761896133,0.003256941730796825
0.0,14,0.0,86.88,5478,1148,0.18,17,98602,97600,1e-05,0.1151179826259613,0.0033488474832847714
0.0,14,0.0,86.88,5482,1152,0.18,18,99002,98000,1e-05,0.11820976763963699,0.00482254396272765
0.0,14,0.0,85.65,5484,1156,0.19,18,99204,98200,1e-05,0.12095122814178466,0.0022350740335241428
0.0,14,0.0,86.69,5488,1160,0.17,18,99604,98600,1e-05,0.11331887513399125,0.0015358190383267356
0.0,14,0.0,87.68,5940,1164,0.16,16,100004,99000,1e-05,0.11795801222324372,0.0009358449459978146
0.0,14,0.0,86.8,5942,1168,0.17,16,100125,99100,1e-05,0.11587013691663742,0.0011791186923801433
0.0,14,0.0,85.35,5944,1172,0.19,16,100281,99250,1e-05,0.12239963412284852,0.005402737879776396
0.0,14,0.0,85.35,5948,1176,0.19,16,100681,99650,1e-05,0.11372596442699433,0.007429130923555931
0.0,14,0.0,84.51,5951,1180,0.2,16,100997,99950,1e-05,0.1125645723938942,0.03332401974359527
0.0,14,0.0,85.5,5955,1184,0.19,17,101397,100350,1e-05,0.11545887768268585,0.0001476716283650603
0.0,14,0.0,85.5,5959,1188,0.19,17,101778,100750,1e-05,0.12079170286655426,0.00168156039857422
0.0,14,0.0,85.5,5962,1192,0.19,17,102178,101150,1e-05,0.11771507173776627,0.00026793312525114744
0.0,14,0.0,85.09,5964,1196,0.19,17,102380,101350,1e-05,0.11461792230606078,0.002545802601816831
0.0,14,0.0,84.22,5967,1200,0.2,17,102610,101600,1e-05,0.1150703725218773,0.001298700350962463
0.0,14,0.0,83.13,5969,1204,0.21,17,102812,101800,1e-05,0.11697782039642333,0.002967301888820657
0.0,14,0.0,82.73,5973,1208,0.21,17,103120,102100,1e-05,0.11487000644207,0.004387313794995862
0.0,14,0.0,82.73,5977,1212,0.21,17,103520,102500,1e-05,0.12975820600986482,0.03593565244344063
0.0,14,0.0,82.73,5981,1216,0.21,17,103920,102900,1e-05,0.10719740018248558,0.0041080610890639946
0.0,14,0.0,82.9,5985,1220,0.2,17,104320,103300,1e-05,0.1160037425160408,0.0036199440438940654
0.0,14,0.0,83.89,5989,1224,0.19,17,104720,103700,1e-05,0.11615872919559479,0.0040446727229573294
0.0,14,0.0,83.04,5992,1228,0.2,17,105035,104000,1e-05,0.12139299839735031,0.018360398425138556
0.0,14,0.0,82.05,5995,1232,0.21,17,105336,104300,1e-05,0.1097890618443489,0.003828448120766552
0.0,14,0.0,82.13,5998,1236,0.21,17,105645,104600,1e-05,0.11686631828546525,0.00037177364847593706
0.0,14,0.0,80.5,6001,1240,0.22,17,105852,104850,1e-05,0.11302897602319717,0.003102099060488399
0.0,14,0.0,80.5,6004,1244,0.22,17,106252,105250,1e-05,0.11157528042793274,0.010994671523512807
0.0,14,0.0,78.61,6006,1248,0.24,17,106463,105450,1e-05,0.11210497587919235,0.004432794170134003
0.0,14,0.0,78.61,6010,1252,0.24,17,106863,105850,1e-05,0.11193116545677186,0.0008331172674661502
0.0,15,0.0,80.59,6013,1256,0.22,17,107263,106250,1e-05,0.11155176132917405,0.0018023122389422496
0.0,15,0.0,79.6,6016,1260,0.23,17,107564,106550,1e-05,0.11074540168046951,0.0034725172669641323
0.0,15,0.0,79.6,6020,1264,0.23,17,107964,106950,1e-05,0.10926424682140351,0.0026208723811942036
0.0,15,0.0,82.39,6023,1268,0.2,17,108364,107350,1e-05,0.1062013652920723,0.0038898788326332577
0.0,15,0.0,84.83,6027,1272,0.17,18,108764,107750,1e-05,0.10965924948453903,0.00035738560967729427
0.0,15,0.0,84.83,6031,1276,0.17,18,109164,108150,1e-05,0.10710857391357421,0.004463703353321762
0.0,15,0.0,85.67,6035,1280,0.16,18,109564,108550,1e-05,0.10208115339279175,0.005349280280825042
0.0,15,0.0,85.67,6038,1284,0.16,18,109964,108950,1e-05,0.10766588389873505,0.004968865104601718
0.0,15,0.0,85.35,6496,1288,0.16,16,110313,109300,1e-05,0.10948505520820617,0.0010100280868209665
0.0,15,0.0,83.82,6499,1292,0.18,17,110560,109550,1e-05,0.11046168178319932,0.010422686868696473
0.0,15,0.0,84.27,6501,1296,0.18,17,110807,109800,1e-05,0.10663015455007553,0.0008728788108783192
0.0,15,0.0,85.97,6505,1300,0.16,17,111207,110200,1e-05,0.10106529057025909,0.0036606805442715995
0.0,15,0.0,87.95,6509,1304,0.14,17,111607,110600,1e-05,0.10598379492759705,0.005742549218120984
0.0,15,0.0,88.87,6513,1308,0.13,17,112007,111000,1e-05,0.11021497428417205,0.002016125819136505
0.0,15,0.0,87.98,6516,1312,0.14,17,112318,111300,1e-05,0.10631149619817734,0.0057833740219211905
0.0,15,0.0,87.98,6520,1316,0.14,17,112718,111700,1e-05,0.11089136481285095,0.0004947442092088749
0.0,15,0.0,87.04,6523,1320,0.15,17,113024,112000,1e-05,0.11187011271715164,0.0016856241335335654
0.0,15,0.0,87.04,6527,1324,0.15,17,113424,112400,1e-05,0.10971832811832428,0.0012962081297155238
0.0,15,0.0,87.89,6531,1328,0.14,17,113824,112800,1e-05,0.10333427548408508,0.0032458116280758985
0.0,15,0.0,88.88,6535,1332,0.13,17,114224,113200,1e-05,0.1078535184264183,0.0005197477855836041
0.0,15,0.0,89.79,6539,1336,0.12,17,114624,113600,1e-05,0.10363858103752137,0.00327384759173583
0.0,15,0.0,91.72,6543,1340,0.1,17,115024,114000,1e-05,0.10907923758029937,0.0002929706076611183
0.0,15,0.0,90.73,6546,1344,0.11,17,115325,114300,1e-05,0.1047209495306015,0.0029997712754448002
0.0,15,0.0,92.62,6550,1348,0.09,17,115725,114700,1e-05,0.09831814423203468,0.0029916213024807803
0.0,15,0.0,91.71,6553,1352,0.1,17,116034,115000,1e-05,0.10401531606912613,0.0012890304597021895
0.0,15,0.0,91.71,6557,1356,0.1,17,116434,115400,1e-05,0.10493345350027085,0.0030248190448037347
0.0,15,0.0,90.72,6559,1360,0.11,17,116636,115600,1e-05,0.10062676399946213,0.002481906368302589
0.0,15,0.0,89.73,6562,1364,0.12,17,116937,115900,1e-05,0.10429048806428909,0.0010236013038957025
0.0,15,0.0,89.73,6566,1368,0.12,17,117337,116300,1e-05,0.10495874643325806,0.0023237594438251107
0.0,15,0.0,88.92,6570,1372,0.13,17,117656,116650,1e-05,0.10189193397760392,0.004012669100247877
0.0,15,0.0,88.92,6574,1376,0.13,17,118056,117050,1e-05,0.10813327103853226,8.40152334785671e-05
0.0,15,0.0,87.43,6577,1380,0.15,17,118307,117300,1e-05,0.10807267665863036,0.0006471716073065181
0.0,15,0.0,85.4,6579,1384,0.18,18,118504,117500,1e-05,0.10632620066404343,0.00015106390264918446
0.0,15,0.0,85.91,6583,1388,0.17,18,118904,117900,1e-05,0.10590043067932128,0.00047814025869229225
0.0,15,0.0,86.45,6586,1392,0.16,18,119205,118200,1e-05,0.10270596742630005,0.002761512219440192
0.0,15,0.0,86.19,6589,1396,0.16,18,119426,118400,1e-05,0.09781943649053573,0.001629720982436993
0.0,15,0.0,85.4,6592,1400,0.17,18,119747,118700,1e-05,0.10413949400186538,0.0023119193627280767
0.0,15,0.0,84.47,7049,1404,0.18,17,120054,119050,1e-05,0.1018632060289383,0.001982865043646598
0.0,15,0.0,84.47,7053,1408,0.18,17,120454,119450,1e-05,0.10321158975362778,0.0017993127557565458
0.0,15,0.0,84.37,7056,1412,0.18,17,120755,119750,1e-05,0.10323750048875809,0.0035114842560869876
0.0,15,0.0,83.87,7060,1416,0.19,17,121105,120100,1e-05,0.1002041020989418,0.008208650157539523
0.0,15,0.0,82.83,7062,1420,0.2,17,121307,120300,1e-05,0.10647606164216995,0.006603200814279262
0.0,15,0.0,82.83,7066,1424,0.2,17,121707,120700,1e-05,0.0987340748310089,0.00396610002957459
0.0,15,0.0,81.96,7069,1428,0.21,17,122020,121000,1e-05,0.10375816524028778,0.017246941414559843
0.0,15,0.0,81.14,7072,1432,0.22,17,122338,121300,1e-05,0.10445044696331024,0.00013773564278380946
0.0,15,0.0,80.15,7075,1436,0.23,17,122639,121600,1e-05,0.10488908380270004,0.0033528367586040985
0.0,15,0.0,80.15,7079,1440,0.23,17,123039,122000,1e-05,0.10811591148376465,0.010492162995942635
0.0,15,0.0,78.86,7081,1444,0.25,17,123211,122200,1e-05,0.10411316841840744,0.0022102903013001196
0.0,15,0.0,78.86,7085,1448,0.25,17,123611,122600,1e-05,0.09581965833902359,0.003568070721667027
0.0,15,0.0,79.77,7089,1452,0.24,17,124011,123000,1e-05,0.10256985813379288,0.005859735643862223
0.0,15,0.0,78.92,7092,1456,0.25,17,124326,123300,1e-05,0.0991086208820343,0.0030182461429649264
0.0,15,0.0,79.15,7095,1460,0.25,17,124551,123550,1e-05,0.09905633300542832,0.002605966671690112
0.0,15,0.0,80.14,7099,1464,0.24,17,124951,123950,1e-05,0.10173486471176148,0.003165941818806459
0.0,15,0.0,78.34,7101,1468,0.26,17,125171,124150,1e-05,0.10179879784584045,0.003286844997037406
0.0,15,0.0,79.15,7105,1472,0.25,17,125571,124550,1e-05,0.10169125705957413,0.0037549472174214314
0.0,15,0.0,76.7,7107,1476,0.28,17,125726,124700,1e-05,0.10005527824163436,0.0011358809297234984
0.0,15,0.0,78.19,7111,1480,0.26,17,126126,125100,1e-05,0.0996259480714798,0.0030938594899271267
0.0,15,0.0,80.22,7114,1484,0.23,17,126526,125500,1e-05,0.09624231874942779,0.0025986504606044037
0.0,15,0.0,77.9,7116,1488,0.26,17,126694,125650,1e-05,0.10084810465574265,0.00025425783547689207
0.0,15,0.0,77.9,7119,1492,0.26,17,126995,125950,1e-05,0.09913806110620499,0.001481605346489232
0.0,15,0.0,78.7,7122,1496,0.25,17,127296,126250,1e-05,0.09775390863418579,0.005655429201287916
0.0,15,0.0,78.5,7125,1500,0.25,17,127597,126550,1e-05,0.09848292589187622,0.0015184502995907677
0.0,15,0.0,78.44,7128,1504,0.25,17,127898,126850,1e-05,0.0997450253367424,0.00020260132354451343
0.0,15,0.0,76.74,7130,1508,0.27,17,128128,127100,1e-05,0.0952672427892685,0.002285458312690025
0.0,15,0.0,77.73,7134,1512,0.26,18,128528,127500,1e-05,0.09679887920618058,0.0043070322553103325
0.0,15,0.0,78.23,7138,1516,0.25,18,128928,127900,1e-05,0.10096946060657501,0.0030748253817364456
0.0,15,0.0,80.21,7142,1520,0.23,18,129328,128300,1e-05,0.09823767244815826,0.0026049690165382343
0.0,15,0.0,79.22,7145,1524,0.24,18,129629,128600,1e-05,0.10009126842021943,0.0007704305859078886
0.0,15,0.0,79.1,7148,1528,0.24,18,129930,128900,1e-05,0.0950954319536686,0.001921376163700188
0.0,15,0.0,79.92,7601,1532,0.23,17,130330,129300,1e-05,0.09705106139183045,0.0020388237039514934
0.0,15,0.0,79.92,7604,1536,0.23,17,130631,129600,1e-05,0.09593118578195572,0.004539480744788307
0.0,15,0.0,79.92,7608,1540,0.23,17,131031,130000,1e-05,0.09625351011753082,0.0037260483118916454
0.0,15,0.0,81.3,7611,1544,0.21,17,131341,130300,1e-05,0.09424504488706589,0.0017813479782125797
0.0,15,0.0,81.3,7615,1548,0.21,17,131741,130700,1e-05,0.09473510652780533,0.0005143109976052073
0.0,15,0.0,80.36,7618,1552,0.22,17,132047,131000,1e-05,0.09429831802845001,0.004629050438470585
0.0,15,0.0,81.21,7622,1556,0.21,17,132447,131400,1e-05,0.09169740155339241,0.0016991514139226638
0.0,15,0.0,80.98,7625,1560,0.21,17,132649,131600,1e-05,0.09634803265333175,0.002950291373708751
0.0,15,0.0,80.04,7628,1564,0.22,17,132955,131950,1e-05,0.09609809964895248,0.0010981346644985024
0.0,15,0.0,80.85,7631,1568,0.21,17,133256,132250,1e-05,0.09385552585124969,0.00020024638213726577
0.0,15,0.0,79.86,7635,1572,0.22,17,133557,132550,1e-05,0.09254871353507042,0.0024067885746626417
0.0,15,0.0,82.31,7638,1576,0.19,17,133957,132950,1e-05,0.09135075703263283,0.0008473158435663208
0.0,15,0.0,82.31,7642,1580,0.19,17,134357,133350,1e-05,0.09100228995084762,0.0038569622085196896
0.0,15,0.0,82.31,7646,1584,0.19,17,134757,133750,1e-05,0.08964966118335724,0.001184428497981571
0.0,15,0.0,83.64,7649,1588,0.17,17,135058,134050,1e-05,0.08616269871592522,0.004448253576811112
0.0,15,0.0,84.63,7653,1592,0.16,17,135458,134450,1e-05,0.0874846139550209,0.005172518466424663
0.0,15,0.0,85.62,7656,1596,0.15,17,135858,134850,1e-05,0.09052664130926132,0.0006655872099872794
0.0,15,0.0,85.62,7660,1600,0.15,17,136159,135150,1e-05,0.09078653305768966,0.0004594424405149766
0.0,15,0.0,86.61,7663,1604,0.14,17,136559,135550,1e-05,0.08764430910348892,0.004476040322460903
0.0,15,0.0,87.38,7667,1608,0.13,17,136866,135850,1e-05,0.0883045107126236,0.0018374704068628489
0.0,15,0.0,87.38,7671,1612,0.13,17,137266,136250,1e-05,0.08714034020900727,0.0018748708276689285
0.0,15,0.0,86.96,7674,1616,0.14,17,137624,136600,1e-05,0.0915562205016613,0.0024020177338570647
0.0,15,0.0,86.16,7677,1620,0.15,17,137944,136900,1e-05,0.08591777876019478,0.0019247181971149985
0.0,15,0.0,87.15,7681,1624,0.14,18,138344,137300,1e-05,0.08171184316277504,0.004040478067618096
0.0,15,0.0,88.14,7685,1628,0.13,18,138744,137700,1e-05,0.08461509272456169,0.0015634886855332298
0.0,15,0.0,88.14,7689,1632,0.13,18,139144,138100,1e-05,0.08341967567801475,0.0012875858557526954
0.0,15,0.0,88.14,7692,1636,0.13,18,139445,138400,1e-05,0.08494198843836784,0.002000302516971715
0.0,15,0.0,87.32,7695,1640,0.14,18,139763,138750,1e-05,0.08132474154233932,0.0027736190181894926
0.0,15,0.0,87.23,7754,1644,0.14,18,140064,139050,1e-05,0.08493171632289886,0.001570350188703742
0.0,15,0.0,87.23,7757,1648,0.14,18,140464,139450,1e-05,0.08371337190270424,0.006631814473003032
0.0,15,0.0,87.38,7760,1652,0.14,18,140785,139750,1e-05,0.0784708246588707,0.00499753718599095
0.0,15,0.0,86.55,7764,1656,0.15,18,141102,140100,1e-05,0.0806311684846878,0.003279937885454274
0.0,15,0.0,87.65,7766,1660,0.15,18,141414,140400,1e-05,0.08363044947385788,0.0048114266600532574
0.0,15,0.0,86.26,7768,1664,0.17,18,141581,140550,1e-05,0.08211416751146317,0.004129853198719502
0.0,15,0.0,86.27,7772,1668,0.18,18,141883,140850,1e-05,0.08016430363059043,0.0014759817380399908
0.0,15,0.0,85.28,7774,1672,0.19,18,142085,141050,1e-05,0.07754091426730156,0.005166318462506751
0.0,15,0.0,85.28,7778,1676,0.19,18,142485,141450,1e-05,0.07916701495647431,0.0044154459756828145
0.0,15,0.0,85.28,7782,1680,0.19,18,142885,141850,1e-05,0.08044685855507851,0.0008695713726592657
0.0,15,0.0,85.28,7786,1684,0.19,18,143285,142250,1e-05,0.07867859363555908,0.002521832802158315
0.0,15,0.0,86.27,7790,1688,0.18,18,143685,142650,1e-05,0.07978473737835884,0.0031764856498557492
0.0,15,0.0,84.73,7792,1692,0.2,18,143931,142900,1e-05,0.07507486015558243,0.003153620753910218
0.0,15,0.0,84.73,7796,1696,0.2,18,144331,143300,1e-05,0.07754975140094757,0.004646756642032414
0.0,15,0.0,85.69,7800,1700,0.2,18,144728,143700,1e-05,0.07359266266226769,0.0034352395796304336
0.0,15,0.0,83.88,7803,1704,0.22,18,144947,143900,1e-05,0.07502853840589524,0.002742690590039274
0.0,15,0.0,83.82,7806,1708,0.22,18,145248,144200,1e-05,0.07830372214317322,0.004210405030971742
0.0,15,0.0,83.82,7810,1712,0.22,18,145648,144600,1e-05,0.07488125413656235,0.003942089848860633
0.0,15,0.0,84.24,7813,1716,0.21,18,146048,145000,1e-05,0.07510291084647179,0.003361966959819256
0.0,15,0.0,84.08,7817,1720,0.21,18,146352,145350,1e-05,0.07599655389785767,0.0014111663408039022
0.0,15,0.0,83.09,7820,1724,0.22,18,146653,145650,1e-05,0.07399438560009003,0.0028263427712226985
0.0,15,0.0,82.33,7823,1728,0.23,18,146977,145950,1e-05,0.07848825156688691,0.00018585423415061087
0.0,15,0.0,81.34,7826,1732,0.24,18,147278,146250,1e-05,0.07607458844780922,0.001853089294745587
0.0,15,0.0,82.33,7830,1736,0.23,18,147678,146650,1e-05,0.07561683982610702,0.00020702654799606535
0.0,15,0.0,83.15,7834,1740,0.22,18,148078,147050,1e-05,0.07603290751576423,0.0013902907598094317
0.0,15,0.0,83.27,7837,1744,0.22,18,148391,147350,1e-05,0.07415903836488724,0.003854280252453464
0.0,15,0.0,83.27,7841,1748,0.22,18,148791,147750,1e-05,0.07444432675838471,0.0015446726707887138
0.0,15,0.0,83.07,7845,1752,0.22,19,149092,148050,1e-05,0.0678031761944294,0.004133801484949799
0.0,15,0.0,82.68,7848,1756,0.23,19,149370,148350,1e-05,0.07201667994260788,0.003835244365473045
0.0,15,0.0,83.56,7852,1760,0.21,19,149770,148750,1e-05,0.06855098769068718,0.0024925829178391724
0.0,15,0.0,83.34,7854,1764,0.21,19,149915,148900,1e-05,0.07221095651388168,0.0005107023339041917
0.0,15,0.0,84.32,8312,1768,0.19,18,150315,149300,1e-05,0.07386415213346481,0.0016523627771312022
0.0,15,0.0,85.25,8315,1772,0.19,18,150610,149600,1e-05,0.07418569773435593,0.00022184359269886045
0.0,15,0.0,83.27,8318,1776,0.21,18,150812,149800,1e-05,0.06988231599330902,0.003837271571628662
0.0,15,0.0,81.29,8320,1780,0.23,18,151014,150000,1e-05,0.06792286649346352,0.0009264808188345342
0.0,15,0.0,80.3,8323,1784,0.24,18,151315,150300,1e-05,0.06803867146372795,0.004535336925982847
0.0,15,0.0,80.3,8327,1788,0.24,18,151715,150700,1e-05,0.06947094455361366,0.004709269318118459
0.0,15,0.0,81.84,8331,1792,0.22,18,152115,151100,1e-05,0.06535916090011597,0.0017017593262789888
0.0,15,0.0,81.84,8335,1796,0.22,18,152515,151500,1e-05,0.07079747915267945,0.00031088675392311417
0.0,15,0.0,80.88,8338,1800,0.22,18,152816,151800,1e-05,0.06881861016154289,0.002783401642627723
0.0,15,0.0,81.31,8341,1804,0.22,18,153078,152050,1e-05,0.068179130256176,0.004603022275477997
0.0,15,0.0,82.3,8344,1808,0.21,18,153478,152450,1e-05,0.06696521669626236,0.0036694402855391673
0.0,15,0.0,82.3,8349,1812,0.21,18,153878,152850,1e-05,0.06972385495901108,0.0020837583286174776
0.0,15,0.0,82.08,8353,1816,0.22,18,154256,153250,1e-05,0.06553647175431251,0.0030605650864890775
0.0,15,0.0,83.04,8357,1820,0.21,18,154656,153650,1e-05,0.066943439245224,0.003035832345922245
0.0,15,0.0,84.03,8360,1824,0.2,18,155056,154050,1e-05,0.06250641465187073,0.0006288974142808001
0.0,15,0.0,84.79,8364,1828,0.19,18,155456,154450,1e-05,0.06826430201530456,0.003025303308531875
0.0,15,0.0,85.78,8368,1832,0.18,18,155856,154850,1e-05,0.07206539511680603,0.0015325889828091022
0.0,15,0.0,85.78,8372,1836,0.18,18,156256,155250,1e-05,0.06689849048852921,0.003697932861359732
0.0,15,0.0,85.78,8376,1840,0.18,18,156656,155650,1e-05,0.06423085868358612,0.004211007756421168
0.0,15,0.0,85.02,8378,1844,0.19,18,156893,155850,1e-05,0.06683358073234558,0.0016268518318247516
0.0,15,0.0,84.03,8382,1848,0.2,18,157194,156150,1e-05,0.0703701439499855,0.0022967796204648038
0.0,15,0.0,85.02,8386,1852,0.19,18,157594,156550,1e-05,0.06818728253245354,0.00011559521226445213
0.0,15,0.0,86.24,8390,1856,0.17,18,157994,156950,1e-05,0.06909233599901199,0.0003466677693722886
0.0,15,0.0,86.24,8393,1860,0.17,18,158394,157350,1e-05,0.0668668919801712,0.0031573309407212946
0.0,15,0.0,88.0,8397,1864,0.15,18,158715,157700,1e-05,0.06296040490269661,0.004291802245606959
0.0,15,0.0,88.0,8401,1868,0.15,18,159115,158100,1e-05,0.07001969426870346,0.002713965052134881
0.0,15,0.0,89.05,8405,1872,0.13,18,159515,158500,1e-05,0.06552120432257652,0.0034700411386984343
0.0,15,0.0,91.03,8409,1876,0.11,19,159915,158900,1e-05,0.06554295673966408,0.007199318405037047
0.0,15,0.0,92.02,8863,1880,0.1,18,160216,159200,1e-05,0.06487525999546051,0.005115391431645549
0.0,15,0.0,92.02,8866,1884,0.1,18,160517,159500,1e-05,0.06835351049900056,0.0008396552646081545
0.0,15,0.0,90.6,8869,1888,0.12,18,160775,159750,1e-05,0.06601468861103058,0.003326529668283911
